Country,Date,UV
CZE,2020-04-11,0.1056
CZE,2020-04-12,0.1136
CZE,2020-04-13,0.0718
CZE,2020-04-14,0.0768
CZE,2020-04-15,0.1203
CZE,2020-04-16,0.1085
CZE,2020-04-17,0.1063
CZE,2020-04-18,0.1225
CZE,2020-04-19,0.102
BEN,2020-02-01,0.254
BEN,2020-02-02,0.2695
BEN,2020-02-03,0.2603
BEN,2020-02-04,0.23600000000000002
BEN,2020-02-05,0.2455
BEN,2020-02-06,0.2449
BEN,2020-02-07,0.2686
BEN,2020-02-08,0.2593
BEN,2020-02-09,0.2513
BEN,2020-02-10,0.2171
BEN,2020-02-11,0.2505
BEN,2020-02-12,0.2756
BEN,2020-02-13,0.2509
BEN,2020-02-14,0.2648
BEN,2020-02-15,0.2555
BEN,2020-02-16,0.2815
BEN,2020-02-17,0.2749
BEN,2020-02-18,0.27
BEN,2020-02-19,0.2524
BEN,2020-02-20,0.2391
BEN,2020-02-21,0.2609
BEN,2020-02-22,0.2463
BEN,2020-02-23,0.265
BEN,2020-02-24,0.2849
BEN,2020-02-25,0.2898
BEN,2020-02-26,0.2671
BEN,2020-02-27,0.2416
BEN,2020-02-28,0.2215
BEN,2020-02-29,0.2209
BEN,2020-03-01,0.2299
BEN,2020-03-02,0.2317
BEN,2020-03-03,0.1792
BEN,2020-03-04,0.2087
BEN,2020-03-05,0.24650000000000002
BEN,2020-03-06,0.243
BEN,2020-03-07,0.2645
BEN,2020-03-08,0.3046
BEN,2020-03-09,0.251
BEN,2020-03-10,0.2104
BEN,2020-03-11,0.1732
BEN,2020-03-12,0.2968
BEN,2020-03-13,0.2721
BEN,2020-03-14,0.2078
BEN,2020-03-15,0.278
BEN,2020-03-16,0.2984
BEN,2020-03-17,0.2798
BEN,2020-03-18,0.2554
BEN,2020-03-19,0.2281
BEN,2020-03-20,0.2744
BEN,2020-03-21,0.16899999999999998
BEN,2020-03-22,0.1972
BEN,2020-03-23,0.261
BEN,2020-03-24,0.07400000000000001
BEN,2020-03-25,0.2833
BEN,2020-03-26,0.2764
BEN,2020-03-27,0.28600000000000003
BEN,2020-03-28,0.2565
BEN,2020-03-29,0.2286
BEN,2020-03-30,0.2075
BEN,2020-03-31,0.2297
BEN,2020-04-01,0.2408
BEN,2020-04-02,0.2589
BEN,2020-04-03,0.287
BEN,2020-04-04,0.3042
BEN,2020-04-05,0.3051
BEN,2020-04-06,0.3082
BEN,2020-04-07,0.3071
BEN,2020-04-08,0.2869
BEN,2020-04-09,0.2072
BEN,2020-04-10,0.2514
BEN,2020-04-11,0.1791
BEN,2020-04-12,0.2482
BEN,2020-04-13,0.2702
BEN,2020-04-14,0.2923
BEN,2020-04-15,0.2727
BEN,2020-04-16,0.2308
BEN,2020-04-17,0.2815
BEN,2020-04-18,0.253
BEN,2020-04-19,0.2844
DNK,2020-02-01,0.0121
DNK,2020-02-02,0.0114
DNK,2020-02-03,0.0025
DNK,2020-02-04,0.0095
DNK,2020-02-05,0.0116
DNK,2020-02-06,0.0094
DNK,2020-02-07,0.0076
DNK,2020-02-08,0.0103
DNK,2020-02-09,0.0023
DNK,2020-02-10,0.0122
DNK,2020-02-11,0.0106
DNK,2020-02-12,0.0103
DNK,2020-02-13,0.013999999999999999
DNK,2020-02-14,0.0144
DNK,2020-02-15,0.0044
DNK,2020-02-16,0.0045
DNK,2020-02-17,0.0128
DNK,2020-02-18,0.0141
DNK,2020-02-19,0.0164
DNK,2020-02-20,0.0033
DNK,2020-02-21,0.0146
DNK,2020-02-22,0.005
DNK,2020-02-23,0.0168
DNK,2020-02-24,0.0135
DNK,2020-02-25,0.0116
DNK,2020-02-26,0.0155
DNK,2020-02-27,0.0213
DNK,2020-02-28,0.0229
DNK,2020-02-29,0.0051
DNK,2020-03-01,0.0208
DNK,2020-03-02,0.0229
DNK,2020-03-03,0.01
DNK,2020-03-04,0.0229
DNK,2020-03-05,0.0235
DNK,2020-03-06,0.0236
DNK,2020-03-07,0.0271
DNK,2020-03-08,0.0068
DNK,2020-03-09,0.0279
DNK,2020-03-10,0.0106
DNK,2020-03-11,0.0413
DNK,2020-03-12,0.0291
DNK,2020-03-13,0.0317
DNK,2020-03-14,0.0304
DNK,2020-03-15,0.0065
DNK,2020-03-16,0.0346
DNK,2020-03-17,0.0174
DNK,2020-03-18,0.0296
DNK,2020-03-19,0.046
DNK,2020-03-20,0.0433
DNK,2020-03-21,0.0401
DNK,2020-03-22,0.0356
DNK,2020-03-23,0.0551
DNK,2020-03-24,0.0581
DNK,2020-03-25,0.0682
DNK,2020-03-26,0.0654
DNK,2020-03-27,0.0605
DNK,2020-03-28,0.0562
DNK,2020-03-29,0.0557
DNK,2020-03-30,0.0593
DNK,2020-03-31,0.047
DNK,2020-04-01,0.0385
DNK,2020-04-02,0.0383
DNK,2020-04-03,0.0566
DNK,2020-04-04,0.0397
DNK,2020-04-05,0.0976
DNK,2020-04-06,0.0999
DNK,2020-04-07,0.0835
DNK,2020-04-08,0.0651
DNK,2020-04-09,0.0902
DNK,2020-04-10,0.0948
DNK,2020-04-11,0.0164
DNK,2020-04-12,0.0956
DNK,2020-04-13,0.0755
DNK,2020-04-14,0.0826
DNK,2020-04-15,0.0977
DNK,2020-04-16,0.0971
DNK,2020-04-17,0.10559999999999999
DNK,2020-04-18,0.1013
DNK,2020-04-19,0.1014
DMA,2020-02-01,0.2088
DMA,2020-02-02,0.1933
DMA,2020-02-03,0.1869
DMA,2020-02-04,0.1724
DMA,2020-02-05,0.2011
DMA,2020-02-06,0.1956
DMA,2020-02-07,0.1809
DMA,2020-02-08,0.1574
DMA,2020-02-09,0.163
DMA,2020-02-10,0.1797
DMA,2020-02-11,0.142
DMA,2020-02-12,0.1847
DMA,2020-02-13,0.1841
DMA,2020-02-14,0.1194
DMA,2020-02-15,0.2058
DMA,2020-02-16,0.17300000000000001
DMA,2020-02-17,0.1514
DMA,2020-02-18,0.1783
DMA,2020-02-19,0.1676
DMA,2020-02-20,0.2061
DMA,2020-02-21,0.242
DMA,2020-02-22,0.2198
DMA,2020-02-23,0.2209
DMA,2020-02-24,0.2088
DMA,2020-02-25,0.2271
DMA,2020-02-26,0.2253
DMA,2020-02-27,0.2498
DMA,2020-02-28,0.20010000000000003
DMA,2020-02-29,0.2094
DMA,2020-03-01,0.2138
DMA,2020-03-02,0.2043
DMA,2020-03-03,0.2379
DMA,2020-03-04,0.214
DMA,2020-03-05,0.2335
DMA,2020-03-06,0.19399999999999998
DMA,2020-03-07,0.1809
DMA,2020-03-08,0.2773
DMA,2020-03-09,0.2359
DMA,2020-03-10,0.1878
DMA,2020-03-11,0.2361
DMA,2020-03-12,0.2281
DMA,2020-03-13,0.2806
DMA,2020-03-14,0.2237
DMA,2020-03-15,0.2311
DMA,2020-03-16,0.2439
DMA,2020-03-17,0.2691
DMA,2020-03-18,0.2623
DMA,2020-03-19,0.2528
DMA,2020-03-20,0.2339
DMA,2020-03-21,0.212
DMA,2020-03-22,0.2221
DMA,2020-03-23,0.2012
DMA,2020-03-24,0.1709
DMA,2020-03-25,0.2738
DMA,2020-03-26,0.2751
DMA,2020-03-27,0.2156
DMA,2020-03-28,0.2495
DMA,2020-03-29,0.2773
DMA,2020-03-30,0.2559
DMA,2020-03-31,0.2608
DMA,2020-04-01,0.3031
DMA,2020-04-02,0.2225
DMA,2020-04-03,0.29100000000000004
DMA,2020-04-04,0.2734
DMA,2020-04-05,0.2613
DMA,2020-04-06,0.2657
DMA,2020-04-07,0.2533
DMA,2020-04-08,0.2862
DMA,2020-04-09,0.2792
DMA,2020-04-10,0.2772
DMA,2020-04-11,0.2969
DMA,2020-04-12,0.2817
DMA,2020-04-13,0.2556
DMA,2020-04-14,0.2616
DMA,2020-04-15,0.2332
DMA,2020-04-16,0.2625
DMA,2020-04-17,0.2838
DMA,2020-04-18,0.2665
DMA,2020-04-19,0.2985
DOM,2020-02-01,0.1503
DOM,2020-02-02,0.1424
DOM,2020-02-03,0.1214
DOM,2020-02-04,0.1313
DOM,2020-02-05,0.1573
DOM,2020-02-06,0.133
DOM,2020-02-07,0.1943
DOM,2020-02-08,0.1634
DOM,2020-02-09,0.1776
DOM,2020-02-10,0.1301
DOM,2020-02-11,0.1304
DOM,2020-02-12,0.1286
DOM,2020-02-13,0.1481
DOM,2020-02-14,0.162
DOM,2020-02-15,0.1594
DOM,2020-02-16,0.1461
DOM,2020-02-17,0.1145
DOM,2020-02-18,0.1385
DOM,2020-02-19,0.1453
DOM,2020-02-20,0.1564
DOM,2020-02-21,0.17800000000000002
DOM,2020-02-22,0.1206
DOM,2020-02-23,0.1304
DOM,2020-02-24,0.1166
DOM,2020-02-25,0.152
DOM,2020-02-26,0.1625
DOM,2020-02-27,0.1706
DOM,2020-02-28,0.1547
DOM,2020-02-29,0.2098
DOM,2020-03-01,0.1689
DOM,2020-03-02,0.1419
DOM,2020-03-03,0.1381
DOM,2020-03-04,0.1885
DOM,2020-03-05,0.2156
DOM,2020-03-06,0.2014
DOM,2020-03-07,0.2034
DOM,2020-03-08,0.1589
DOM,2020-03-09,0.1273
DOM,2020-03-10,0.0457
DOM,2020-03-11,0.1894
DOM,2020-03-12,0.175
DOM,2020-03-13,0.1876
DOM,2020-03-14,0.1733
DOM,2020-03-15,0.2187
DOM,2020-03-16,0.2432
DOM,2020-03-17,0.1669
DOM,2020-03-18,0.1943
DOM,2020-03-19,0.1806
DOM,2020-03-20,0.1825
DOM,2020-03-21,0.1925
DOM,2020-03-22,0.1861
DOM,2020-03-23,0.1596
DOM,2020-03-24,0.2106
DOM,2020-03-25,0.2206
DOM,2020-03-26,0.19010000000000002
DOM,2020-03-27,0.1704
DOM,2020-03-28,0.2053
DOM,2020-03-29,0.1878
DOM,2020-03-30,0.2065
DOM,2020-03-31,0.2542
DOM,2020-04-01,0.2615
DOM,2020-04-02,0.2503
DOM,2020-04-03,0.2448
DOM,2020-04-04,0.2211
DOM,2020-04-05,0.2046
DOM,2020-04-06,0.2335
DOM,2020-04-07,0.1946
DOM,2020-04-08,0.0945
DOM,2020-04-09,0.21600000000000003
DOM,2020-04-10,0.2671
DOM,2020-04-11,0.2563
DOM,2020-04-12,0.2282
DOM,2020-04-13,0.2017
DOM,2020-04-14,0.1981
DOM,2020-04-15,0.2201
DOM,2020-04-16,0.198
DOM,2020-04-17,0.2113
DOM,2020-04-18,0.2069
DOM,2020-04-19,0.2234
ECU,2020-02-01,0.113
ECU,2020-02-02,0.3283
ECU,2020-02-03,0.2258
ECU,2020-02-04,0.2716
ECU,2020-02-05,0.3443
ECU,2020-02-06,0.3888
ECU,2020-02-07,0.2875
ECU,2020-02-08,0.2524
ECU,2020-02-09,0.1539
ECU,2020-02-10,0.1997
ECU,2020-02-11,0.3007
ECU,2020-02-12,0.3049
ECU,2020-02-13,0.2938
ECU,2020-02-14,0.2662
ECU,2020-02-15,0.2457
ECU,2020-02-16,0.1302
ECU,2020-02-17,0.2226
ECU,2020-02-18,0.2195
ECU,2020-02-19,0.1992
ECU,2020-02-20,0.2788
ECU,2020-02-21,0.24949999999999997
ECU,2020-02-22,0.1062
ECU,2020-02-23,0.1408
ECU,2020-02-24,0.1763
ECU,2020-02-25,0.2089
ECU,2020-02-26,0.1926
ECU,2020-02-27,0.1903
ECU,2020-02-28,0.1942
ECU,2020-02-29,0.1647
ECU,2020-03-01,0.2367
ECU,2020-03-02,0.1168
ECU,2020-03-03,0.302
ECU,2020-03-04,0.251
ECU,2020-03-05,0.1775
ECU,2020-03-06,0.1772
ECU,2020-03-07,0.1432
ECU,2020-03-08,0.2635
ECU,2020-03-09,0.2563
ECU,2020-03-10,0.1625
ECU,2020-03-11,0.2177
ECU,2020-03-12,0.22899999999999998
ECU,2020-03-13,0.2573
ECU,2020-03-14,0.1496
ECU,2020-03-15,0.2836
ECU,2020-03-16,0.1543
ECU,2020-03-17,0.0979
ECU,2020-03-18,0.1425
ECU,2020-03-19,0.1245
ECU,2020-03-20,0.22939999999999997
ECU,2020-03-21,0.1292
ECU,2020-03-22,0.1575
ECU,2020-03-23,0.1125
ECU,2020-03-24,0.1761
ECU,2020-03-25,0.1996
ECU,2020-03-26,0.2287
ECU,2020-03-27,0.2077
ECU,2020-03-28,0.1406
ECU,2020-03-29,0.1433
ECU,2020-03-30,0.1969
ECU,2020-03-31,0.1829
ECU,2020-04-01,0.1262
ECU,2020-04-02,0.1183
ECU,2020-04-03,0.2821
ECU,2020-04-04,0.2796
ECU,2020-04-05,0.2509
ECU,2020-04-06,0.3154
ECU,2020-04-07,0.2129
ECU,2020-04-08,0.2633
ECU,2020-04-09,0.0986
ECU,2020-04-10,0.1906
ECU,2020-04-11,0.1378
ECU,2020-04-12,0.11900000000000001
ECU,2020-04-13,0.1785
ECU,2020-04-14,0.1859
ECU,2020-04-15,0.1514
ECU,2020-04-16,0.0673
ECU,2020-04-17,0.1226
ECU,2020-04-18,0.0539
ECU,2020-04-19,0.275
SLV,2020-02-01,0.23
SLV,2020-02-02,0.2701
SLV,2020-02-03,0.2801
SLV,2020-02-04,0.24
SLV,2020-02-05,0.2006
SLV,2020-02-06,0.2357
SLV,2020-02-07,0.2853
SLV,2020-02-08,0.2582
SLV,2020-02-09,0.2549
SLV,2020-02-10,0.2842
SLV,2020-02-11,0.2452
SLV,2020-02-12,0.2852
SLV,2020-02-13,0.2566
SLV,2020-02-14,0.2743
SLV,2020-02-15,0.2507
SLV,2020-02-16,0.2973
SLV,2020-02-17,0.2992
SLV,2020-02-18,0.3009
SLV,2020-02-19,0.3025
SLV,2020-02-20,0.3107
SLV,2020-02-21,0.2725
SLV,2020-02-22,0.2695
SLV,2020-02-23,0.3157
SLV,2020-02-24,0.1832
SLV,2020-02-25,0.1646
SLV,2020-02-26,0.3148
SLV,2020-02-27,0.2398
SLV,2020-02-28,0.3132
SLV,2020-02-29,0.3141
SLV,2020-03-01,0.3067
SLV,2020-03-02,0.3143
SLV,2020-03-03,0.3203
SLV,2020-03-04,0.3083
SLV,2020-03-05,0.3239
SLV,2020-03-06,0.3296
SLV,2020-03-07,0.2811
SLV,2020-03-08,0.2167
SLV,2020-03-09,0.2846
SLV,2020-03-10,0.2799
SLV,2020-03-11,0.3367
SLV,2020-03-12,0.3363
SLV,2020-03-13,0.2574
SLV,2020-03-14,0.2475
SLV,2020-03-15,0.2844
SLV,2020-03-16,0.2783
SLV,2020-03-17,0.27
SLV,2020-03-18,0.2823
SLV,2020-03-19,0.3192
SLV,2020-03-20,0.2739
SLV,2020-03-21,0.2769
SLV,2020-03-22,0.2527
SLV,2020-03-23,0.3287
SLV,2020-03-24,0.29
SLV,2020-03-25,0.2845
SLV,2020-03-26,0.2419
SLV,2020-03-27,0.2992
SLV,2020-03-28,0.2981
SLV,2020-03-29,0.2719
SLV,2020-03-30,0.276
SLV,2020-03-31,0.3021
SLV,2020-04-01,0.2558
SLV,2020-04-02,0.2543
SLV,2020-04-03,0.2171
SLV,2020-04-04,0.2354
SLV,2020-04-05,0.1525
SLV,2020-04-06,0.2813
SLV,2020-04-07,0.3188
SLV,2020-04-08,0.3012
SLV,2020-04-09,0.2978
SLV,2020-04-10,0.3174
SLV,2020-04-11,0.2299
SLV,2020-04-12,0.2729
SLV,2020-04-13,0.2562
SLV,2020-04-14,0.2013
SLV,2020-04-15,0.1897
SLV,2020-04-16,0.1877
SLV,2020-04-17,0.2522
SLV,2020-04-18,0.264
SLV,2020-04-19,0.2481
GNQ,2020-02-01,0.1739
GNQ,2020-02-02,0.1685
GNQ,2020-02-03,0.1194
GNQ,2020-02-04,0.2629
GNQ,2020-02-05,0.2262
GNQ,2020-02-06,0.1436
GNQ,2020-02-07,0.1531
GNQ,2020-02-08,0.139
GNQ,2020-02-09,0.1115
GNQ,2020-02-10,0.1487
GNQ,2020-02-11,0.1432
GNQ,2020-02-12,0.19
GNQ,2020-02-13,0.1305
GNQ,2020-02-14,0.1731
GNQ,2020-02-15,0.1649
GNQ,2020-02-16,0.1753
GNQ,2020-02-17,0.1432
GNQ,2020-02-18,0.1501
GNQ,2020-02-19,0.2114
GNQ,2020-02-20,0.1214
GNQ,2020-02-21,0.1326
GNQ,2020-02-22,0.1489
GNQ,2020-02-23,0.1815
GNQ,2020-02-24,0.1245
GNQ,2020-02-25,0.1094
GNQ,2020-02-26,0.1356
GNQ,2020-02-27,0.2581
GNQ,2020-02-28,0.1477
GNQ,2020-02-29,0.114
GNQ,2020-03-01,0.1509
GNQ,2020-03-02,0.1573
GNQ,2020-03-03,0.1926
GNQ,2020-03-04,0.2007
GNQ,2020-03-05,0.127
GNQ,2020-03-06,0.11599999999999999
GNQ,2020-03-07,0.134
GNQ,2020-03-08,0.2911
GNQ,2020-03-09,0.27
GNQ,2020-03-10,0.1496
GNQ,2020-03-11,0.1146
GNQ,2020-03-12,0.1945
GNQ,2020-03-13,0.201
GNQ,2020-03-14,0.1516
GNQ,2020-03-15,0.1846
GNQ,2020-03-16,0.1176
GNQ,2020-03-17,0.1433
GNQ,2020-03-18,0.1447
GNQ,2020-03-19,0.1231
GNQ,2020-03-20,0.1425
GNQ,2020-03-21,0.2845
GNQ,2020-03-22,0.214
GNQ,2020-03-23,0.1991
GNQ,2020-03-24,0.1732
GNQ,2020-03-25,0.1113
GNQ,2020-03-26,0.2255
GNQ,2020-03-27,0.2232
GNQ,2020-03-28,0.1333
GNQ,2020-03-29,0.1952
GNQ,2020-03-30,0.2283
GNQ,2020-03-31,0.2135
GNQ,2020-04-01,0.1951
GNQ,2020-04-02,0.2089
GNQ,2020-04-03,0.1884
GNQ,2020-04-04,0.0554
GNQ,2020-04-05,0.2819
GNQ,2020-04-06,0.1672
GNQ,2020-04-07,0.1972
GNQ,2020-04-08,0.0827
GNQ,2020-04-09,0.1743
GNQ,2020-04-10,0.2134
GNQ,2020-04-11,0.1118
GNQ,2020-04-12,0.21
GNQ,2020-04-13,0.1676
GNQ,2020-04-14,0.146
GNQ,2020-04-15,0.1107
GNQ,2020-04-16,0.0997
GNQ,2020-04-17,0.1222
GNQ,2020-04-18,0.2067
GNQ,2020-04-19,0.1473
ETH,2020-02-01,0.2091
ETH,2020-02-02,0.1767
ETH,2020-02-03,0.1969
ETH,2020-02-04,0.1879
ETH,2020-02-05,0.2327
ETH,2020-02-06,0.1639
ETH,2020-02-07,0.2069
ETH,2020-02-08,0.3245
ETH,2020-02-09,0.3316
ETH,2020-02-10,0.3201
ETH,2020-02-11,0.3216
ETH,2020-02-12,0.1459
ETH,2020-02-13,0.152
ETH,2020-02-14,0.3025
ETH,2020-02-15,0.1944
ETH,2020-02-16,0.2663
ETH,2020-02-17,0.2311
ETH,2020-02-18,0.2369
ETH,2020-02-19,0.231
ETH,2020-02-20,0.2572
ETH,2020-02-21,0.2517
ETH,2020-02-22,0.1946
ETH,2020-02-23,0.1857
ETH,2020-02-24,0.3284
ETH,2020-02-25,0.3455
ETH,2020-02-26,0.2687
ETH,2020-02-27,0.3302
ETH,2020-02-28,0.2792
ETH,2020-02-29,0.3381
ETH,2020-03-01,0.3403
ETH,2020-03-02,0.3269
ETH,2020-03-03,0.3148
ETH,2020-03-04,0.2151
ETH,2020-03-05,0.2276
ETH,2020-03-06,0.2392
ETH,2020-03-07,0.2358
ETH,2020-03-08,0.3397
ETH,2020-03-09,0.3212
ETH,2020-03-10,0.2109
ETH,2020-03-11,0.1505
ETH,2020-03-12,0.2588
ETH,2020-03-13,0.3567
ETH,2020-03-14,0.2316
ETH,2020-03-15,0.2245
ETH,2020-03-16,0.1937
ETH,2020-03-17,0.2588
ETH,2020-03-18,0.2648
ETH,2020-03-19,0.2862
ETH,2020-03-20,0.2926
ETH,2020-03-21,0.2298
ETH,2020-03-22,0.3547
ETH,2020-03-23,0.1908
ETH,2020-03-24,0.22830000000000003
ETH,2020-03-25,0.2077
ETH,2020-03-26,0.2392
ETH,2020-03-27,0.3632
ETH,2020-03-28,0.3263
ETH,2020-03-29,0.355
ETH,2020-03-30,0.2999
ETH,2020-03-31,0.2683
ETH,2020-04-01,0.263
ETH,2020-04-02,0.2823
ETH,2020-04-03,0.2479
ETH,2020-04-04,0.2909
ETH,2020-04-05,0.2896
ETH,2020-04-06,0.3019
ETH,2020-04-07,0.3244
ETH,2020-04-08,0.3763
ETH,2020-04-09,0.3457
ETH,2020-04-10,0.2727
ETH,2020-04-11,0.2667
ETH,2020-04-12,0.2409
ETH,2020-04-13,0.2644
ETH,2020-04-14,0.2619
ETH,2020-04-15,0.2099
ETH,2020-04-16,0.19399999999999998
ETH,2020-04-17,0.1746
ETH,2020-04-18,0.2288
ETH,2020-04-19,0.2654
ERI,2020-02-01,0.1763
ERI,2020-02-02,0.0985
ERI,2020-02-03,0.0939
ERI,2020-02-04,0.195
ERI,2020-02-05,0.1208
ERI,2020-02-06,0.125
ERI,2020-02-07,0.2008
ERI,2020-02-08,0.2026
ERI,2020-02-09,0.163
ERI,2020-02-10,0.0877
ERI,2020-02-11,0.1526
ERI,2020-02-12,0.2152
ERI,2020-02-13,0.2354
ERI,2020-02-14,0.2371
ERI,2020-02-15,0.2527
ERI,2020-02-16,0.2211
ERI,2020-02-17,0.2209
ERI,2020-02-18,0.192
ERI,2020-02-19,0.2177
ERI,2020-02-20,0.1388
ERI,2020-02-21,0.1173
ERI,2020-02-22,0.1672
ERI,2020-02-23,0.1662
ERI,2020-02-24,0.2673
ERI,2020-02-25,0.1285
ERI,2020-02-26,0.2007
ERI,2020-02-27,0.2649
ERI,2020-02-28,0.2737
ERI,2020-02-29,0.1873
ERI,2020-03-01,0.1516
ERI,2020-03-02,0.2256
ERI,2020-03-03,0.16399999999999998
ERI,2020-03-04,0.10159999999999998
ERI,2020-03-05,0.2214
ERI,2020-03-06,0.29
ERI,2020-03-07,0.2697
ERI,2020-03-08,0.138
ERI,2020-03-09,0.1295
ERI,2020-03-10,0.1501
ERI,2020-03-11,0.2769
ERI,2020-03-12,0.2484
ERI,2020-03-13,0.2167
ERI,2020-03-14,0.1516
ERI,2020-03-15,0.2507
ERI,2020-03-16,0.23600000000000002
ERI,2020-03-17,0.2085
ERI,2020-03-18,0.1141
ERI,2020-03-19,0.1696
ERI,2020-03-20,0.2047
ERI,2020-03-21,0.2408
ERI,2020-03-22,0.2504
ERI,2020-03-23,0.287
ERI,2020-03-24,0.3071
ERI,2020-03-25,0.2894
ERI,2020-03-26,0.2698
ERI,2020-03-27,0.2766
ERI,2020-03-28,0.2854
ERI,2020-03-29,0.2588
ERI,2020-03-30,0.2604
ERI,2020-03-31,0.268
ERI,2020-04-01,0.2569
ERI,2020-04-02,0.2048
ERI,2020-04-03,0.152
ERI,2020-04-04,0.2229
ERI,2020-04-05,0.2387
ERI,2020-04-06,0.3028
ERI,2020-04-07,0.2949
ERI,2020-04-08,0.2835
ERI,2020-04-09,0.2559
ERI,2020-04-10,0.1731
ERI,2020-04-11,0.2401
ERI,2020-04-12,0.2686
ERI,2020-04-13,0.2594
ERI,2020-04-14,0.1917
ERI,2020-04-15,0.2646
ERI,2020-04-16,0.3066
ERI,2020-04-17,0.2745
ERI,2020-04-18,0.2216
ERI,2020-04-19,0.1043
EST,2020-02-01,0.0019
EST,2020-02-02,0.0019
EST,2020-02-03,0.0058
EST,2020-02-04,0.0081
EST,2020-02-05,0.006
EST,2020-02-06,0.0086
EST,2020-02-07,0.0104
EST,2020-02-08,0.0037
EST,2020-02-09,0.0062
EST,2020-02-10,0.0022
EST,2020-02-11,0.0082
EST,2020-02-12,0.0052
EST,2020-02-13,0.0103
EST,2020-02-14,0.0127
EST,2020-02-15,0.0065
EST,2020-02-16,0.0078
EST,2020-02-17,0.0086
EST,2020-02-18,0.0089
EST,2020-02-19,0.0095
EST,2020-02-20,0.0103
EST,2020-02-21,0.0057
EST,2020-02-22,0.0039
EST,2020-02-23,0.0054
EST,2020-02-24,0.0141
EST,2020-02-25,0.0171
EST,2020-02-26,0.0079
EST,2020-02-27,0.0154
EST,2020-02-28,0.0217
EST,2020-02-29,0.0236
EST,2020-03-01,0.0224
EST,2020-03-02,0.0215
EST,2020-03-03,0.0206
EST,2020-03-04,0.005
EST,2020-03-05,0.015400000000000002
EST,2020-03-06,0.0155
EST,2020-03-07,0.0191
EST,2020-03-08,0.0182
EST,2020-03-09,0.0239
EST,2020-03-10,0.0077
EST,2020-03-11,0.0066
EST,2020-03-12,0.0117
EST,2020-03-13,0.0219
EST,2020-03-14,0.0258
EST,2020-03-15,0.0288
EST,2020-03-16,0.0118
EST,2020-03-17,0.0337
EST,2020-03-18,0.0113
EST,2020-03-19,0.0291
EST,2020-03-20,0.0349
EST,2020-03-21,0.0313
EST,2020-03-22,0.0375
EST,2020-03-23,0.0343
EST,2020-03-24,0.0361
EST,2020-03-25,0.0477
EST,2020-03-26,0.0489
EST,2020-03-27,0.0409
EST,2020-03-28,0.0424
EST,2020-03-29,0.0403
EST,2020-03-30,0.0341
EST,2020-03-31,0.0566
EST,2020-04-01,0.0485
EST,2020-04-02,0.0412
EST,2020-04-03,0.035
EST,2020-04-04,0.0471
EST,2020-04-05,0.0639
EST,2020-04-06,0.0615
EST,2020-04-07,0.075
EST,2020-04-08,0.0698
EST,2020-04-09,0.0567
EST,2020-04-10,0.0635
EST,2020-04-11,0.0622
EST,2020-04-12,0.0182
EST,2020-04-13,0.0707
EST,2020-04-14,0.0607
EST,2020-04-15,0.0563
EST,2020-04-16,0.0251
EST,2020-04-17,0.0674
EST,2020-04-18,0.0489
EST,2020-04-19,0.0515
FRO,2020-02-01,0.0061
FRO,2020-02-02,0.0041
FRO,2020-02-03,0.0035
FRO,2020-02-04,0.0061
FRO,2020-02-05,0.0065
FRO,2020-02-06,0.0031
FRO,2020-02-07,0.0083
FRO,2020-02-08,0.0083
FRO,2020-02-09,0.0091
FRO,2020-02-10,0.0089
FRO,2020-02-11,0.0093
FRO,2020-02-12,0.0115
FRO,2020-02-13,0.0087
FRO,2020-02-14,0.0038
FRO,2020-02-15,0.002
FRO,2020-02-16,0.01
FRO,2020-02-17,0.0097
FRO,2020-02-18,0.0092
FRO,2020-02-19,0.0097
FRO,2020-02-20,0.0091
FRO,2020-02-21,0.0094
FRO,2020-02-22,0.0092
FRO,2020-02-23,0.0095
FRO,2020-02-24,0.0119
FRO,2020-02-25,0.0108
FRO,2020-02-26,0.0136
FRO,2020-02-27,0.0131
FRO,2020-02-28,0.0081
FRO,2020-02-29,0.0054
FRO,2020-03-01,0.0078
FRO,2020-03-02,0.0144
FRO,2020-03-03,0.0167
FRO,2020-03-04,0.0161
FRO,2020-03-05,0.0139
FRO,2020-03-06,0.0089
FRO,2020-03-07,0.0051
FRO,2020-03-08,0.0183
FRO,2020-03-09,0.0176
FRO,2020-03-10,0.0099
FRO,2020-03-11,0.0198
FRO,2020-03-12,0.0149
FRO,2020-03-13,0.0107
FRO,2020-03-14,0.0226
FRO,2020-03-15,0.0256
FRO,2020-03-16,0.0134
FRO,2020-03-17,0.0249
FRO,2020-03-18,0.0246
FRO,2020-03-19,0.0214
FRO,2020-03-20,0.0307
FRO,2020-03-21,0.0232
FRO,2020-03-22,0.0143
FRO,2020-03-23,0.0218
FRO,2020-03-24,0.0143
FRO,2020-03-25,0.0373
FRO,2020-03-26,0.0321
FRO,2020-03-27,0.0262
FRO,2020-03-28,0.040999999999999995
FRO,2020-03-29,0.0349
FRO,2020-03-30,0.0363
FRO,2020-03-31,0.04750000000000001
FRO,2020-04-01,0.0394
FRO,2020-04-02,0.047
FRO,2020-04-03,0.0638
FRO,2020-04-04,0.0161
FRO,2020-04-05,0.0212
FRO,2020-04-06,0.0427
FRO,2020-04-07,0.0281
FRO,2020-04-08,0.0508
FRO,2020-04-09,0.0187
FRO,2020-04-10,0.044000000000000004
FRO,2020-04-11,0.0284
FRO,2020-04-12,0.0296
