Country,Date,Temperature,Humidity
AFG,2019-12-31,40.245000000000005,0.6
AFG,2020-01-01,34.66,0.9
AFG,2020-01-02,37.665,0.76
AFG,2020-01-03,39.30500000000001,0.69
AFG,2020-01-04,39.045,0.88
AFG,2020-01-05,36.32,0.85
AFG,2020-01-06,33.905,0.58
AFG,2020-01-07,35.67,0.41
AFG,2020-01-08,36.305,0.31
AFG,2020-01-09,37.995000000000005,0.34
AFG,2020-01-10,35.83,0.76
AFG,2020-01-11,31.375,0.89
AFG,2020-01-12,27.445,0.78
AFG,2020-01-13,29.285000000000004,0.6
AFG,2020-01-14,30.745,0.56
AFG,2020-01-15,26.725,0.51
AFG,2020-01-16,29.125,0.55
AFG,2020-01-17,35.05,0.44
AFG,2020-01-18,36.94,0.59
AFG,2020-01-19,35.765,0.74
AFG,2020-01-20,33.635000000000005,0.77
AFG,2020-01-21,36.06,0.66
AFG,2020-01-22,38.815,0.64
AFG,2020-01-23,35.58,0.86
AFG,2020-01-24,33.485,0.73
AFG,2020-01-25,34.95,0.67
AFG,2020-01-26,31.555,0.65
AFG,2020-01-27,31.060000000000002,0.5
AFG,2020-01-28,32.21,0.4
AFG,2020-01-29,34.71,0.42
AFG,2020-01-30,33.935,0.52
AFG,2020-01-31,35.480000000000004,0.57
AFG,2020-02-01,39.995,0.52
AFG,2020-02-02,30.41,0.83
AFG,2020-02-03,32.485,0.56
AFG,2020-02-04,35.245000000000005,0.49
AFG,2020-02-05,37.085,0.49
AFG,2020-02-06,39.69,0.37
AFG,2020-02-07,41.665,0.45
AFG,2020-02-08,43.69,0.5
AFG,2020-02-09,39.004999999999995,0.84
AFG,2020-02-10,42.84,0.88
AFG,2020-02-11,39.47,0.9
AFG,2020-02-12,36.805,0.69
AFG,2020-02-13,40.89,0.45
AFG,2020-02-14,40.650000000000006,0.46
AFG,2020-02-15,42.215,0.4
AFG,2020-02-16,43.980000000000004,0.39
AFG,2020-02-17,42.065,0.49
AFG,2020-02-18,38.0,0.53
AFG,2020-02-19,43.349999999999994,0.38
AFG,2020-02-20,45.445,0.51
AFG,2020-02-21,47.745000000000005,0.54
AFG,2020-02-22,47.235,0.61
AFG,2020-02-23,46.515,0.66
AFG,2020-02-24,49.144999999999996,0.59
AFG,2020-02-25,51.785,0.56
AFG,2020-02-26,46.765,0.68
AFG,2020-02-27,44.69,0.76
AFG,2020-02-28,48.224999999999994,0.69
AFG,2020-02-29,50.285,0.58
AFG,2020-03-01,53.9,0.44
AFG,2020-03-02,47.03,0.62
AFG,2020-03-03,47.7,0.67
AFG,2020-03-04,42.41,0.74
AFG,2020-03-05,46.504999999999995,0.57
AFG,2020-03-06,42.485,0.52
AFG,2020-03-07,44.760000000000005,0.49
AFG,2020-03-08,42.379999999999995,0.65
AFG,2020-03-09,37.57,0.76
AFG,2020-03-10,42.72,0.52
AFG,2020-03-11,46.835,0.57
AFG,2020-03-12,50.16,0.54
AFG,2020-03-13,53.88,0.41
AFG,2020-03-14,56.17999999999999,0.43
AFG,2020-03-15,52.709999999999994,0.55
AFG,2020-03-16,54.285,0.63
AFG,2020-03-17,55.725,0.62
AFG,2020-03-18,56.515,0.61
AFG,2020-03-19,49.985,0.78
AFG,2020-03-20,54.96,0.57
AFG,2020-03-21,54.45,0.62
AFG,2020-03-22,49.695,0.89
AFG,2020-03-23,42.504999999999995,0.82
AFG,2020-03-24,47.075,0.67
AFG,2020-03-25,50.81,0.65
AFG,2020-03-26,51.535,0.63
AFG,2020-03-27,51.224999999999994,0.63
AFG,2020-03-28,52.575,0.65
AFG,2020-03-29,49.57,0.89
AFG,2020-03-30,50.385000000000005,0.79
AFG,2020-03-31,50.815,0.6
AFG,2020-04-01,56.64999999999999,0.52
AFG,2020-04-02,59.35,0.5
AFG,2020-04-03,55.67,0.62
AFG,2020-04-04,58.03,0.57
AFG,2020-04-05,51.715,0.67
AFG,2020-04-06,57.305,0.52
AFG,2020-04-07,59.01,0.57
AFG,2020-04-08,56.44,0.67
AFG,2020-04-09,60.269999999999996,0.69
AFG,2020-04-10,59.39,0.74
AFG,2020-04-11,63.615,0.68
AFG,2020-04-12,58.425,0.65
AFG,2020-04-13,52.540000000000006,0.85
AFG,2020-04-14,56.205,0.7
AFG,2020-04-15,55.225,0.66
AFG,2020-04-16,56.5,0.71
AFG,2020-04-17,57.845,0.62
AFG,2020-04-18,56.91,0.57
AFG,2020-04-19,58.870000000000005,0.58
AFG,2020-04-20,62.905,0.5
ALB,2019-12-31,40.615,0.52
ALB,2020-01-01,40.585,0.48
ALB,2020-01-02,45.129999999999995,0.44
ALB,2020-01-03,44.635000000000005,0.4
ALB,2020-01-04,40.01,0.59
ALB,2020-01-05,36.879999999999995,0.46
ALB,2020-01-06,39.06,0.37
ALB,2020-01-07,41.455,0.31
ALB,2020-01-08,43.400000000000006,0.4
ALB,2020-01-09,46.495000000000005,0.42
ALB,2020-01-10,47.025,0.64
ALB,2020-01-11,43.19,0.79
ALB,2020-01-12,48.019999999999996,0.73
ALB,2020-01-13,47.295,0.74
ALB,2020-01-14,48.185,0.65
ALB,2020-01-15,48.28,0.54
ALB,2020-01-16,46.875,0.53
ALB,2020-01-17,47.135,0.62
ALB,2020-01-18,44.745000000000005,0.74
ALB,2020-01-19,43.254999999999995,0.64
ALB,2020-01-20,45.515,0.42
ALB,2020-01-21,43.93,0.42
ALB,2020-01-22,46.480000000000004,0.39
ALB,2020-01-23,48.015,0.49
ALB,2020-01-24,49.86,0.79
ALB,2020-01-25,50.635000000000005,0.81
ALB,2020-01-26,47.68000000000001,0.88
ALB,2020-01-27,49.655,0.86
ALB,2020-01-28,46.485,0.88
ALB,2020-01-29,44.120000000000005,0.82
ALB,2020-01-30,48.95,0.69
ALB,2020-01-31,51.345,0.79
ALB,2020-02-01,51.519999999999996,0.79
ALB,2020-02-02,52.295,0.82
ALB,2020-02-03,48.655,0.81
ALB,2020-02-04,36.83,0.78
ALB,2020-02-05,34.695,0.67
ALB,2020-02-06,38.725,0.59
ALB,2020-02-07,41.955,0.68
ALB,2020-02-08,44.019999999999996,0.72
ALB,2020-02-09,48.83,0.8
ALB,2020-02-10,53.795,0.84
ALB,2020-02-11,48.785,0.85
ALB,2020-02-12,51.855000000000004,0.67
ALB,2020-02-13,44.83,0.77
ALB,2020-02-14,48.37,0.69
ALB,2020-02-15,50.475,0.61
ALB,2020-02-16,50.225,0.59
ALB,2020-02-17,51.78,0.63
ALB,2020-02-18,51.955,0.74
ALB,2020-02-19,43.959999999999994,0.78
ALB,2020-02-20,46.0,0.62
ALB,2020-02-21,44.655,0.56
ALB,2020-02-22,49.21,0.5
ALB,2020-02-23,55.2,0.56
ALB,2020-02-24,55.69500000000001,0.6
ALB,2020-02-25,51.22,0.72
ALB,2020-02-26,40.955,0.85
ALB,2020-02-27,39.195,0.84
ALB,2020-02-28,42.835,0.64
ALB,2020-02-29,50.935,0.61
ALB,2020-03-01,56.75,0.78
ALB,2020-03-02,54.115,0.75
ALB,2020-03-03,45.465,0.88
ALB,2020-03-04,46.685,0.8
ALB,2020-03-05,51.21,0.73
ALB,2020-03-06,48.620000000000005,0.88
ALB,2020-03-07,48.68,0.89
ALB,2020-03-08,46.2,0.85
ALB,2020-03-09,47.81,0.77
ALB,2020-03-10,52.83,0.68
ALB,2020-03-11,60.54,0.66
ALB,2020-03-12,61.230000000000004,0.64
ALB,2020-03-13,60.61,0.68
ALB,2020-03-14,47.555,0.87
ALB,2020-03-15,46.61,0.64
ALB,2020-03-16,52.42999999999999,0.53
ALB,2020-03-17,56.24,0.49
ALB,2020-03-18,54.375,0.48
ALB,2020-03-19,58.195,0.52
ALB,2020-03-20,58.239999999999995,0.57
ALB,2020-03-21,54.08,0.64
ALB,2020-03-22,39.675,0.87
ALB,2020-03-23,37.635,0.81
ALB,2020-03-24,48.29,0.73
ALB,2020-03-25,52.66,0.66
ALB,2020-03-26,48.14,0.79
ALB,2020-03-27,51.535,0.81
ALB,2020-03-28,52.38,0.79
ALB,2020-03-29,57.099999999999994,0.66
ALB,2020-03-30,52.675,0.67
ALB,2020-03-31,38.769999999999996,0.91
ALB,2020-04-01,45.465,0.77
ALB,2020-04-02,52.15,0.77
ALB,2020-04-03,54.935,0.72
ALB,2020-04-04,55.175,0.64
ALB,2020-04-05,54.32,0.53
ALB,2020-04-06,57.15,0.31
ALB,2020-04-07,58.19,0.32
ALB,2020-04-08,60.855000000000004,0.33
ALB,2020-04-09,62.644999999999996,0.38
ALB,2020-04-10,64.85,0.45
ALB,2020-04-11,61.315,0.49
ALB,2020-04-12,59.645,0.42
ALB,2020-04-13,54.575,0.48
ALB,2020-04-14,51.035,0.62
ALB,2020-04-15,58.37,0.5
ALB,2020-04-16,59.095,0.53
ALB,2020-04-17,63.43000000000001,0.52
ALB,2020-04-18,66.225,0.53
ALB,2020-04-19,64.19,0.64
ALB,2020-04-20,58.605000000000004,0.87
DZA,2019-12-31,49.345,0.4
DZA,2020-01-01,51.114999999999995,0.37
DZA,2020-01-02,52.72,0.3
DZA,2020-01-03,55.489999999999995,0.27
DZA,2020-01-04,55.510000000000005,0.26
DZA,2020-01-05,55.43000000000001,0.23
DZA,2020-01-06,53.89,0.44
DZA,2020-01-07,54.120000000000005,0.37
DZA,2020-01-08,51.56,0.34
DZA,2020-01-09,50.82,0.47
DZA,2020-01-10,52.855000000000004,0.48
DZA,2020-01-11,49.25,0.59
DZA,2020-01-12,52.019999999999996,0.5
DZA,2020-01-13,53.605000000000004,0.44
DZA,2020-01-14,55.48,0.44
DZA,2020-01-15,53.504999999999995,0.54
DZA,2020-01-16,55.575,0.51
DZA,2020-01-17,57.285,0.39
DZA,2020-01-18,61.475,0.3
DZA,2020-01-19,63.88,0.17
DZA,2020-01-20,65.63,0.16
DZA,2020-01-21,64.5,0.18
DZA,2020-01-22,65.58,0.25
DZA,2020-01-23,66.08,0.21
DZA,2020-01-24,67.30499999999999,0.21
DZA,2020-01-25,65.725,0.29
DZA,2020-01-26,62.065,0.26
DZA,2020-01-27,58.084999999999994,0.37
DZA,2020-01-28,56.96,0.25
DZA,2020-01-29,61.34,0.13
DZA,2020-01-30,64.1,0.11
DZA,2020-01-31,65.59,0.13
DZA,2020-02-01,63.56,0.26
DZA,2020-02-02,63.845,0.33
DZA,2020-02-03,66.145,0.31
DZA,2020-02-04,66.345,0.25
DZA,2020-02-05,59.985,0.28
DZA,2020-02-06,59.225,0.12
DZA,2020-02-07,62.235,0.1
DZA,2020-02-08,64.655,0.1
DZA,2020-02-09,66.505,0.09
DZA,2020-02-10,72.465,0.1
DZA,2020-02-11,68.725,0.16
DZA,2020-02-12,68.78,0.39
DZA,2020-02-13,69.09,0.21
DZA,2020-02-14,69.14500000000001,0.18
DZA,2020-02-15,67.46000000000001,0.17
DZA,2020-02-16,66.845,0.18
DZA,2020-02-17,62.53,0.26
DZA,2020-02-18,64.435,0.23
DZA,2020-02-19,66.195,0.2
DZA,2020-02-20,68.3,0.13
DZA,2020-02-21,66.27000000000001,0.14
DZA,2020-02-22,61.49,0.16
DZA,2020-02-23,63.93,0.33
DZA,2020-02-24,64.235,0.2
DZA,2020-02-25,65.73,0.12
DZA,2020-02-26,66.64500000000001,0.1
DZA,2020-02-27,67.88499999999999,0.17
DZA,2020-02-28,70.035,0.12
DZA,2020-02-29,72.275,0.07
DZA,2020-03-01,73.08500000000001,0.04
DZA,2020-03-02,69.885,0.09
DZA,2020-03-03,70.61,0.15
DZA,2020-03-04,74.41,0.15
DZA,2020-03-05,75.72,0.08
DZA,2020-03-06,62.545,0.18
DZA,2020-03-07,58.355000000000004,0.18
DZA,2020-03-08,60.34,0.16
DZA,2020-03-09,63.55500000000001,0.14
DZA,2020-03-10,64.135,0.19
DZA,2020-03-11,66.895,0.21
DZA,2020-03-12,70.555,0.15
DZA,2020-03-13,74.42999999999999,0.09
DZA,2020-03-14,75.505,0.05
DZA,2020-03-15,71.345,0.07
DZA,2020-03-16,72.635,0.09
DZA,2020-03-17,75.315,0.14
DZA,2020-03-18,70.38499999999999,0.15
DZA,2020-03-19,64.995,0.15
DZA,2020-03-20,68.32,0.22
DZA,2020-03-21,71.455,0.21
DZA,2020-03-22,71.34,0.09
DZA,2020-03-23,65.645,0.18
DZA,2020-03-24,64.055,0.29
DZA,2020-03-25,64.645,0.39
DZA,2020-03-26,67.87,0.19
DZA,2020-03-27,71.03999999999999,0.16
DZA,2020-03-28,66.05,0.39
DZA,2020-03-29,68.66,0.32
DZA,2020-03-30,72.505,0.14
DZA,2020-03-31,74.27499999999999,0.09
DZA,2020-04-01,73.73,0.07
DZA,2020-04-02,71.785,0.15
DZA,2020-04-03,71.00999999999999,0.14
DZA,2020-04-04,72.175,0.13
DZA,2020-04-05,74.695,0.11
DZA,2020-04-06,76.30000000000001,0.13
DZA,2020-04-07,77.14500000000001,0.12
DZA,2020-04-08,78.595,0.12
DZA,2020-04-09,81.175,0.1
DZA,2020-04-10,84.865,0.11
DZA,2020-04-11,84.75999999999999,0.1
DZA,2020-04-12,86.66,0.07
DZA,2020-04-13,78.175,0.19
DZA,2020-04-14,71.68,0.51
DZA,2020-04-15,81.245,0.39
DZA,2020-04-16,85.12,0.22
DZA,2020-04-17,79.64,0.17
DZA,2020-04-18,62.084999999999994,0.74
DZA,2020-04-19,67.66,0.56
DZA,2020-04-20,74.13,0.3
AND,2019-12-31,49.455,0.31
AND,2020-01-01,50.135,0.34
AND,2020-01-02,43.04,0.39
AND,2020-01-03,45.385,0.55
AND,2020-01-04,48.41,0.23
AND,2020-01-05,49.94,0.34
AND,2020-01-06,50.06,0.35
AND,2020-01-07,47.42,0.58
AND,2020-01-08,46.57,0.67
AND,2020-01-09,37.379999999999995,0.67
AND,2020-01-10,43.394999999999996,0.28
AND,2020-01-11,44.81,0.17
AND,2020-01-12,43.980000000000004,0.2
AND,2020-01-13,44.47,0.24
AND,2020-01-14,43.625,0.31
AND,2020-01-15,44.165,0.6
AND,2020-01-16,37.435,0.75
AND,2020-01-17,40.355000000000004,0.43
AND,2020-01-18,30.96,0.56
AND,2020-01-19,38.650000000000006,0.52
AND,2020-01-20,43.400000000000006,0.62
AND,2020-01-21,41.629999999999995,0.8
AND,2020-01-22,38.55,0.83
AND,2020-01-23,40.115,0.74
AND,2020-01-24,40.504999999999995,0.81
AND,2020-01-25,38.75,0.8
AND,2020-01-26,40.695,0.74
AND,2020-01-27,41.485,0.76
AND,2020-01-28,44.89,0.55
AND,2020-01-29,49.07,0.78
AND,2020-01-30,47.599999999999994,0.77
AND,2020-01-31,49.285,0.68
AND,2020-02-01,54.4,0.64
AND,2020-02-02,53.48,0.55
AND,2020-02-03,41.205,0.59
AND,2020-02-04,43.125,0.23
AND,2020-02-05,44.39,0.23
AND,2020-02-06,45.83,0.24
AND,2020-02-07,43.5,0.41
AND,2020-02-08,47.165000000000006,0.69
AND,2020-02-09,53.394999999999996,0.62
AND,2020-02-10,48.18,0.62
AND,2020-02-11,46.870000000000005,0.7
AND,2020-02-12,47.535,0.73
AND,2020-02-13,50.625,0.6
AND,2020-02-14,51.74,0.51
AND,2020-02-15,52.575,0.4
AND,2020-02-16,46.5,0.51
AND,2020-02-17,43.945,0.57
AND,2020-02-18,47.644999999999996,0.41
AND,2020-02-19,49.245,0.26
AND,2020-02-20,52.685,0.29
AND,2020-02-21,55.64,0.16
AND,2020-02-22,56.415,0.2
AND,2020-02-23,55.25,0.21
AND,2020-02-24,47.475,0.32
AND,2020-02-25,38.72,0.5
AND,2020-02-26,48.1,0.59
AND,2020-02-27,49.99,0.65
AND,2020-02-28,48.33,0.69
AND,2020-02-29,46.075,0.74
AND,2020-03-01,36.67,0.73
AND,2020-03-02,40.44,0.67
AND,2020-03-03,48.41,0.63
AND,2020-03-04,39.620000000000005,0.79
AND,2020-03-05,35.39,0.6
AND,2020-03-06,39.235,0.58
AND,2020-03-07,47.230000000000004,0.49
AND,2020-03-08,42.595,0.62
AND,2020-03-09,54.285,0.61
AND,2020-03-10,61.05499999999999,0.29
AND,2020-03-11,56.655,0.44
AND,2020-03-12,51.165,0.74
AND,2020-03-13,52.33,0.66
AND,2020-03-14,51.595,0.68
AND,2020-03-15,42.205,0.84
AND,2020-03-16,49.45,0.8
AND,2020-03-17,49.745,0.73
AND,2020-03-18,48.575,0.59
AND,2020-03-19,47.455,0.57
AND,2020-03-20,47.91,0.59
AND,2020-03-21,44.33,0.75
AND,2020-03-22,45.120000000000005,0.78
AND,2020-03-23,45.175,0.64
AND,2020-03-24,38.21,0.76
AND,2020-03-25,35.74,0.65
AND,2020-03-26,42.515,0.59
AND,2020-03-27,43.875,0.71
AND,2020-03-28,44.705,0.66
AND,2020-03-29,38.245000000000005,0.81
AND,2020-03-30,43.83,0.81
AND,2020-03-31,44.945,0.8
AND,2020-04-01,41.95,0.79
AND,2020-04-02,45.075,0.6
AND,2020-04-03,48.53,0.49
AND,2020-04-04,49.56,0.56
AND,2020-04-05,51.255,0.7
AND,2020-04-06,47.95,0.81
AND,2020-04-07,50.46,0.78
AND,2020-04-08,50.62,0.73
AND,2020-04-09,52.32,0.67
AND,2020-04-10,52.23,0.69
AND,2020-04-11,49.175,0.74
AND,2020-04-12,46.769999999999996,0.77
AND,2020-04-13,51.845,0.72
AND,2020-04-14,52.53,0.69
AND,2020-04-15,56.375,0.69
AND,2020-04-16,57.21000000000001,0.61
AND,2020-04-17,58.08,0.63
AND,2020-04-18,54.915,0.81
AND,2020-04-19,51.035,0.84
AND,2020-04-20,49.489999999999995,0.85
ATG,2019-12-31,79.315,0.78
ATG,2020-01-01,79.14500000000001,0.77
ATG,2020-01-02,79.445,0.77
ATG,2020-01-03,79.235,0.75
ATG,2020-01-04,78.815,0.76
ATG,2020-01-05,78.4,0.75
ATG,2020-01-06,78.19,0.73
ATG,2020-01-07,79.03999999999999,0.76
ATG,2020-01-08,79.37,0.78
ATG,2020-01-09,79.43,0.76
ATG,2020-01-10,78.67,0.73
ATG,2020-01-11,78.64,0.76
ATG,2020-01-12,77.945,0.75
ATG,2020-01-13,77.11,0.75
ATG,2020-01-14,77.775,0.78
ATG,2020-01-15,77.83,0.74
ATG,2020-01-16,77.795,0.76
ATG,2020-01-17,77.74000000000001,0.76
ATG,2020-01-18,77.37,0.79
ATG,2020-01-19,76.86,0.81
ATG,2020-01-20,77.595,0.76
ATG,2020-01-21,77.525,0.77
ATG,2020-01-22,78.26,0.75
ATG,2020-01-23,78.775,0.77
ATG,2020-01-24,77.61,0.82
ATG,2020-01-25,77.515,0.78
ATG,2020-01-26,77.38,0.79
ATG,2020-01-27,78.57,0.74
ATG,2020-01-28,77.91499999999999,0.75
ATG,2020-01-29,78.27000000000001,0.74
ATG,2020-01-30,78.61,0.76
ATG,2020-01-31,78.53999999999999,0.74
ATG,2020-02-01,78.465,0.77
ATG,2020-02-02,78.265,0.75
ATG,2020-02-03,78.475,0.74
ATG,2020-02-04,78.16999999999999,0.74
ATG,2020-02-05,78.535,0.78
ATG,2020-02-06,78.91,0.77
ATG,2020-02-07,78.655,0.76
ATG,2020-02-08,78.645,0.74
ATG,2020-02-09,78.125,0.77
ATG,2020-02-10,78.25,0.75
ATG,2020-02-11,78.28999999999999,0.76
ATG,2020-02-12,77.58500000000001,0.77
ATG,2020-02-13,77.59,0.75
ATG,2020-02-14,77.72999999999999,0.79
ATG,2020-02-15,77.83500000000001,0.8
ATG,2020-02-16,78.00999999999999,0.79
ATG,2020-02-17,78.13,0.78
ATG,2020-02-18,77.94999999999999,0.75
ATG,2020-02-19,77.51499999999999,0.74
ATG,2020-02-20,76.66,0.73
ATG,2020-02-21,77.12,0.73
ATG,2020-02-22,77.85499999999999,0.75
ATG,2020-02-23,77.62,0.7
ATG,2020-02-24,78.06,0.78
ATG,2020-02-25,77.705,0.78
ATG,2020-02-26,76.75,0.79
ATG,2020-02-27,77.46000000000001,0.74
ATG,2020-02-28,77.79499999999999,0.75
ATG,2020-02-29,78.055,0.77
ATG,2020-03-01,77.57499999999999,0.73
ATG,2020-03-02,77.9,0.71
ATG,2020-03-03,77.945,0.75
ATG,2020-03-04,77.99000000000001,0.76
ATG,2020-03-05,77.98,0.72
ATG,2020-03-06,78.445,0.74
ATG,2020-03-07,77.57499999999999,0.75
ATG,2020-03-08,78.15,0.67
ATG,2020-03-09,77.66,0.69
ATG,2020-03-10,77.63,0.74
ATG,2020-03-11,77.63,0.74
ATG,2020-03-12,78.11,0.76
ATG,2020-03-13,78.08500000000001,0.76
ATG,2020-03-14,77.09,0.76
ATG,2020-03-15,75.795,0.77
ATG,2020-03-16,76.94,0.7
ATG,2020-03-17,78.16,0.7
ATG,2020-03-18,78.45,0.76
ATG,2020-03-19,77.715,0.74
ATG,2020-03-20,77.455,0.76
ATG,2020-03-21,77.065,0.79
ATG,2020-03-22,77.185,0.81
ATG,2020-03-23,76.875,0.8
ATG,2020-03-24,77.15,0.81
ATG,2020-03-25,77.545,0.74
ATG,2020-03-26,77.755,0.76
ATG,2020-03-27,78.51499999999999,0.76
ATG,2020-03-28,78.635,0.79
ATG,2020-03-29,77.82,0.75
ATG,2020-03-30,77.11500000000001,0.72
ATG,2020-03-31,77.01499999999999,0.75
ATG,2020-04-01,78.235,0.68
ATG,2020-04-02,78.68,0.69
ATG,2020-04-03,78.61500000000001,0.78
ATG,2020-04-04,79.96000000000001,0.74
ATG,2020-04-05,80.71000000000001,0.79
ATG,2020-04-06,80.495,0.8
ATG,2020-04-07,80.4,0.76
ATG,2020-04-08,80.58500000000001,0.76
ATG,2020-04-09,80.985,0.75
ATG,2020-04-10,80.76,0.76
ATG,2020-04-11,80.66,0.76
ATG,2020-04-12,80.605,0.75
ATG,2020-04-13,79.945,0.77
ATG,2020-04-14,79.78,0.78
ATG,2020-04-15,79.38499999999999,0.76
ATG,2020-04-16,79.49000000000001,0.76
ATG,2020-04-17,80.00999999999999,0.76
ATG,2020-04-18,79.725,0.79
ATG,2020-04-19,79.6,0.8
ATG,2020-04-20,79.355,0.74
ARG,2019-12-31,73.1,0.74
ARG,2020-01-01,73.25,0.66
ARG,2020-01-02,78.505,0.49
ARG,2020-01-03,85.0,0.48
ARG,2020-01-04,73.875,0.53
ARG,2020-01-05,73.28,0.59
ARG,2020-01-06,68.735,0.4
ARG,2020-01-07,77.67500000000001,0.25
ARG,2020-01-08,72.135,0.42
ARG,2020-01-09,72.44,0.23
ARG,2020-01-10,69.87,0.27
ARG,2020-01-11,76.57,0.24
ARG,2020-01-12,80.955,0.33
ARG,2020-01-13,73.69,0.54
ARG,2020-01-14,80.42,0.44
ARG,2020-01-15,62.82,0.13
ARG,2020-01-16,65.87,0.18
ARG,2020-01-17,78.315,0.23
ARG,2020-01-18,84.94999999999999,0.35
ARG,2020-01-19,86.53,0.32
ARG,2020-01-20,79.72,0.44
ARG,2020-01-21,78.245,0.51
ARG,2020-01-22,85.60499999999999,0.45
ARG,2020-01-23,85.2,0.42
ARG,2020-01-24,79.47999999999999,0.36
ARG,2020-01-25,78.555,0.25
ARG,2020-01-26,68.36,0.29
ARG,2020-01-27,78.13,0.38
ARG,2020-01-28,74.665,0.33
ARG,2020-01-29,69.44,0.43
ARG,2020-01-30,81.63499999999999,0.31
ARG,2020-01-31,81.23,0.27
ARG,2020-02-01,85.77,0.38
ARG,2020-02-02,81.00999999999999,0.31
ARG,2020-02-03,82.255,0.52
ARG,2020-02-04,68.95,0.84
ARG,2020-02-05,75.56,0.56
ARG,2020-02-06,69.08,0.85
ARG,2020-02-07,73.57000000000001,0.65
ARG,2020-02-08,66.54,0.67
ARG,2020-02-09,67.4,0.58
ARG,2020-02-10,74.5,0.44
ARG,2020-02-11,79.375,0.36
ARG,2020-02-12,79.825,0.4
ARG,2020-02-13,67.615,0.76
ARG,2020-02-14,75.825,0.48
ARG,2020-02-15,79.13499999999999,0.19
ARG,2020-02-16,79.25,0.22
ARG,2020-02-17,65.99000000000001,0.52
ARG,2020-02-18,75.765,0.39
ARG,2020-02-19,62.125,0.23
ARG,2020-02-20,61.345,0.35
ARG,2020-02-21,61.1,0.53
ARG,2020-02-22,70.39,0.49
ARG,2020-02-23,78.50999999999999,0.41
ARG,2020-02-24,66.765,0.36
ARG,2020-02-25,66.645,0.37
ARG,2020-02-26,74.8,0.38
ARG,2020-02-27,77.215,0.25
ARG,2020-02-28,77.035,0.4
ARG,2020-02-29,80.325,0.44
ARG,2020-03-01,88.815,0.38
ARG,2020-03-02,87.675,0.27
ARG,2020-03-03,84.74000000000001,0.3
ARG,2020-03-04,84.94,0.27
ARG,2020-03-05,80.32,0.34
ARG,2020-03-06,85.14500000000001,0.5
ARG,2020-03-07,77.815,0.4
ARG,2020-03-08,70.56,0.18
ARG,2020-03-09,73.08,0.43
ARG,2020-03-10,75.805,0.47
ARG,2020-03-11,74.055,0.74
ARG,2020-03-12,81.215,0.64
ARG,2020-03-13,74.81,0.63
ARG,2020-03-14,64.82,0.26
ARG,2020-03-15,67.425,0.52
ARG,2020-03-16,76.025,0.47
ARG,2020-03-17,68.795,0.77
ARG,2020-03-18,64.705,0.78
ARG,2020-03-19,67.075,0.5
ARG,2020-03-20,76.745,0.46
ARG,2020-03-21,79.205,0.4
ARG,2020-03-22,81.83000000000001,0.55
ARG,2020-03-23,81.16,0.43
ARG,2020-03-24,74.66,0.49
ARG,2020-03-25,65.64500000000001,0.57
ARG,2020-03-26,71.825,0.64
ARG,2020-03-27,76.995,0.67
ARG,2020-03-28,74.49,0.63
ARG,2020-03-29,68.315,0.73
ARG,2020-03-30,58.785,0.84
ARG,2020-03-31,65.755,0.83
ARG,2020-04-01,62.9,0.74
ARG,2020-04-02,60.56,0.56
ARG,2020-04-03,66.28,0.55
ARG,2020-04-04,63.260000000000005,0.49
ARG,2020-04-05,62.42,0.55
ARG,2020-04-06,52.5,0.32
ARG,2020-04-07,55.870000000000005,0.32
ARG,2020-04-08,64.03,0.37
ARG,2020-04-09,66.10499999999999,0.5
ARG,2020-04-10,68.895,0.5
ARG,2020-04-11,66.08,0.6
ARG,2020-04-12,58.905,0.85
ARG,2020-04-13,58.39,0.68
ARG,2020-04-14,59.285,0.51
ARG,2020-04-15,66.97,0.53
ARG,2020-04-16,70.71000000000001,0.45
ARG,2020-04-17,74.395,0.53
ARG,2020-04-18,74.145,0.45
ARG,2020-04-19,66.945,0.33
ARG,2020-04-20,58.995,0.35
ARM,2019-12-31,18.165,0.82
ARM,2020-01-01,17.005000000000003,0.85
ARM,2020-01-02,17.049999999999997,0.91
ARM,2020-01-03,18.705,0.88
ARM,2020-01-04,15.52,0.84
ARM,2020-01-05,18.285,0.75
ARM,2020-01-06,19.915,0.71
ARM,2020-01-07,19.45,0.7
ARM,2020-01-08,17.685,0.84
ARM,2020-01-09,15.114999999999998,0.8
ARM,2020-01-10,15.08,0.73
ARM,2020-01-11,20.19,0.72
ARM,2020-01-12,14.98,0.79
ARM,2020-01-13,21.61,0.55
ARM,2020-01-14,20.055,0.5
ARM,2020-01-15,14.515,0.75
ARM,2020-01-16,14.524999999999999,0.81
ARM,2020-01-17,17.425,0.54
ARM,2020-01-18,16.035,0.87
ARM,2020-01-19,16.275,0.85
ARM,2020-01-20,15.290000000000001,0.7
ARM,2020-01-21,14.73,0.68
ARM,2020-01-22,15.82,0.75
ARM,2020-01-23,5.915,0.78
ARM,2020-01-24,12.370000000000001,0.56
ARM,2020-01-25,16.495,0.66
ARM,2020-01-26,18.12,0.65
ARM,2020-01-27,20.384999999999998,0.65
ARM,2020-01-28,18.95,0.73
ARM,2020-01-29,20.47,0.83
ARM,2020-01-30,21.8,0.83
ARM,2020-01-31,11.74,0.95
ARM,2020-02-01,15.25,0.78
ARM,2020-02-02,18.525,0.77
ARM,2020-02-03,18.19,0.89
ARM,2020-02-04,23.225,0.9
